var,label
m9a5264_yanjiu_laiyuan_0_9017228,yanjiu_4｜提问频率(1=7月以来，2=过去7天)
m9a5264_yanjiu_laiyuan_0_921b4da,yanjiu_2｜如果出售该产品，每斤多少钱(元/斤)
m9a5264_yanjiu_laiyuan_0_933ff28,yanjiu_3｜是否吃过
m9a5264_yanjiu_laiyuan_0_95f0140,yanjiu_2｜购买的数量中还没有消费的数量(斤)
m9a5264_yanjiu_laiyuan_0_98842dd,yanjiu_8｜直接食用自家生产的数量(斤)
m9a5264_yanjiu_laiyuan_0_99d86f4,yanjiu_7｜购买的数量中直接食用的数量(斤)（折算日均，斤）
m9a5264_yanjiu_laiyuan_0_9cf1aa5,yanjiu_4｜购买的数量中还没有消费的数量(斤)
m9a5264_yanjiu_laiyuan_0_a153d7c,yanjiu_9｜购买的数量中赠送给亲朋好友的数量(斤)
m9a5264_yanjiu_laiyuan_0_a57fdbe,yanjiu_3｜购买的数量中赠送给亲朋好友的数量(斤)
m9a5264_yanjiu_laiyuan_0_a712aa1,yanjiu_9｜直接食用发的或者赠送的数量(斤)
m9a5264_yanjiu_laiyuan_0_ab1d3b0,yanjiu_9｜直接食用自家生产的数量(斤)（折算日均，斤）
m9a5264_yanjiu_laiyuan_0_ad5bbb3,yanjiu_1｜直接食用自家生产的数量(斤)（折算日均，斤）
m9a5264_yanjiu_laiyuan_0_adfc576,tiankong7｜购买的数量中还没有消费的数量(斤)
m9a5264_yanjiu_laiyuan_0_b30a370,yanjiu_2｜直接食用发的或者赠送的数量(斤)
m9a5264_yanjiu_laiyuan_0_b3de301,yanjiu_4｜购买的数量中直接食用的数量(斤)（折算日均，斤）
m9a5264_yanjiu_laiyuan_0_b534497,yanjiu_7｜购买的数量(斤)
m9a5264_yanjiu_laiyuan_0_b57fe6d,yanjiu_4｜直接食用自家生产的数量(斤)
m9a5264_yanjiu_laiyuan_0_bb71cf2,tiankong7｜直接食用发的或者赠送的数量(斤)（折算日均，斤）
m9a5264_yanjiu_laiyuan_0_c2f8cb3,yanjiu_8｜提问频率(1=7月以来，2=过去7天)
m9a5264_yanjiu_laiyuan_0_c5d31c7,yanjiu_2｜购买的数量中直接食用的数量(斤)
m9a5264_yanjiu_laiyuan_0_c6e64e6,yanjiu_9｜直接食用自家生产的数量(斤)
m9a5264_yanjiu_laiyuan_0_c74c72b,yanjiu_2｜购买的数量(斤)
m9a5264_yanjiu_laiyuan_0_cc96ecb,tiankong7｜购买的数量中直接食用的数量(斤)（折算日均，斤）
m9a5264_yanjiu_laiyuan_0_d6d587f,yanjiu_3｜直接食用发的或者赠送的数量(斤)
m9a5264_yanjiu_laiyuan_0_d8610e1,yanjiu_4｜购买的数量中直接食用的数量(斤)
m9a5264_yanjiu_laiyuan_0_dcf7b14,yanjiu_2｜提问频率(1=7月以来，2=过去7天)
m9a5264_yanjiu_laiyuan_0_e497952,yanjiu_8｜如果出售该产品，每斤多少钱(元/斤)
m9a5264_yanjiu_laiyuan_0_e556de6,yanjiu_3｜花费的金额(元)
m9a5264_yanjiu_laiyuan_0_e625d74,yanjiu_4｜购买的数量(斤)
m9a5264_yanjiu_laiyuan_0_e64ed9f,yanjiu_1｜购买的数量(斤)
m9a5264_yanjiu_laiyuan_0_ed81d0e,yanjiu_4｜如果出售该产品，每斤多少钱(元/斤)
m9a5264_yanjiu_laiyuan_0_efe9226,yanjiu_3｜提问频率(1=7月以来，2=过去7天)
m9a5264_yanjiu_laiyuan_0_f037560,yanjiu_1｜是否吃过
m9a5264_yanjiu_laiyuan_0_f0d5afb,tiankong7｜直接食用自家生产的数量(斤)
m9a5264_yanjiu_laiyuan_0_f1c925d,yanjiu_7｜购买的数量中赠送给亲朋好友的数量(斤)
m9a5264_yanjiu_laiyuan_0_f212893,tiankong7｜是否吃过
m9a5264_yanjiu_laiyuan_0_f23fcb4,yanjiu_7｜直接食用自家生产的数量(斤)
m9a5264_yanjiu_laiyuan_0_f33ca61,yanjiu_8｜购买的数量(斤)
m9a5264_yanjiu_laiyuan_0_f50d93b,yanjiu_1｜购买的数量中赠送给亲朋好友的数量(斤)
m9a5264_yanjiu_laiyuan_0_f5bd3f1,tiankong7｜直接食用发的或者赠送的数量(斤)
m9a5264_yanjiu_laiyuan_0_fb2afcb,yanjiu_1｜直接食用自家生产的数量(斤)
m9a5264_yanjiu_laiyuan_0_fe48c47,yanjiu_2｜直接食用自家生产的数量(斤)（折算日均，斤）
m9a5264_yanjiu_laiyuan_1_001710e,yanjiu_9｜购买地点距您家的距离(公里)
m9a5264_yanjiu_laiyuan_1_002c73a,tiankong7｜平均1个月购买多少次(次)
m9a5264_yanjiu_laiyuan_1_04cc5f3,tiankong7｜平均每次购买的数量(斤)
m9a5264_yanjiu_laiyuan_1_054b340,yanjiu_2｜购买地点
m9a5264_yanjiu_laiyuan_1_07ca49e,tiankong7｜通常前往该地点所需的交通时间(分钟)
m9a5264_yanjiu_laiyuan_1_09e375f,yanjiu_4｜平均每次购买的数量(斤)
m9a5264_yanjiu_laiyuan_1_12eeeb3,yanjiu_1｜平均每次购买的数量(斤)
m9a5264_yanjiu_laiyuan_1_16892af,yanjiu_9｜通常前往该地点所需的交通时间(分钟)
m9a5264_yanjiu_laiyuan_1_177dd7c,yanjiu_2｜通常前往该地点所需的交通时间(分钟)
m9a5264_yanjiu_laiyuan_1_1d0c004,tiankong7｜购买地点距您家的距离(公里)
m9a5264_yanjiu_laiyuan_1_208edfa,yanjiu_8｜购买地点
m9a5264_yanjiu_laiyuan_1_25f9b64,yanjiu_1｜购买地点
m9a5264_yanjiu_laiyuan_1_29cc164,yanjiu_4｜平均1个月购买多少次(次)
m9a5264_yanjiu_laiyuan_1_342c81f,yanjiu_3｜平均每次花多少钱(元)
m9a5264_yanjiu_laiyuan_1_37aa498,yanjiu_3｜网购的数量(斤)
m9a5264_yanjiu_laiyuan_1_3b30e74,tiankong7｜购买的数量中腐烂变质扔掉的数量(斤)
m9a5264_yanjiu_laiyuan_1_3cbba69,yanjiu_7｜平均1个月购买多少次(次)
m9a5264_yanjiu_laiyuan_1_401f54c,yanjiu_7｜购买的数量中腐烂变质扔掉的数量(斤)
m9a5264_yanjiu_laiyuan_1_4061343,yanjiu_8｜平均每次购买的数量(斤)
m9a5264_yanjiu_laiyuan_1_44ec0fb,yanjiu_9｜网购的数量(斤)
m9a5264_yanjiu_laiyuan_1_4acff56,yanjiu_1｜通常前往该地点所需的交通时间(分钟)
m9a5264_yanjiu_laiyuan_1_4b87138,yanjiu_1｜平均1个月购买多少次(次)
m9a5264_yanjiu_laiyuan_1_53cae33,yanjiu_1｜购买的数量中腐烂变质扔掉的数量(斤)
m9a5264_yanjiu_laiyuan_1_59a2f00,yanjiu_3｜通常前往该地点的交通方式
m9a5264_yanjiu_laiyuan_1_5a273e5,yanjiu_4｜购买的数量中腐烂变质扔掉的数量(斤)
m9a5264_yanjiu_laiyuan_1_615fd74,yanjiu_9｜购买地点
m9a5264_yanjiu_laiyuan_1_6523461,yanjiu_3｜购买地点距您家的距离(公里)
m9a5264_yanjiu_laiyuan_1_683eaee,yanjiu_7｜平均每次花多少钱(元)
m9a5264_yanjiu_laiyuan_1_69e4f6a,yanjiu_1｜平均每次花多少钱(元)
m9a5264_yanjiu_laiyuan_1_6c1553c,yanjiu_3｜平均1个月购买多少次(次)
m9a5264_yanjiu_laiyuan_1_70a75a4,yanjiu_7｜通常前往该地点所需的交通时间(分钟)
m9a5264_yanjiu_laiyuan_1_7548cc1,yanjiu_8｜网购的数量(斤)
m9a5264_yanjiu_laiyuan_1_78a284a,yanjiu_2｜平均每次购买的数量(斤)
m9a5264_yanjiu_laiyuan_1_78e41bd,yanjiu_4｜通常前往该地点所需的交通时间(分钟)
m9a5264_yanjiu_laiyuan_1_7cad070,yanjiu_2｜购买的数量中腐烂变质扔掉的数量(斤)
m9a5264_yanjiu_laiyuan_1_7ce7632,yanjiu_9｜通常前往该地点的交通方式
m9a5264_yanjiu_laiyuan_1_7ef41f3,yanjiu_7｜网购的数量(斤)
m9a5264_yanjiu_laiyuan_1_8130c60,yanjiu_8｜购买地点距您家的距离(公里)
m9a5264_yanjiu_laiyuan_1_8cf8988,tiankong7｜平均每次花多少钱(元)
m9a5264_yanjiu_laiyuan_1_8ee2569,yanjiu_7｜通常前往该地点的交通方式
m9a5264_yanjiu_laiyuan_1_96732dc,yanjiu_9｜购买的数量中腐烂变质扔掉的数量(斤)
m9a5264_yanjiu_laiyuan_1_9babb7d,tiankong7｜网购的数量(斤)
m9a5264_yanjiu_laiyuan_1_9cf2da2,yanjiu_9｜平均1个月购买多少次(次)
m9a5264_yanjiu_laiyuan_1_9d5bb26,yanjiu_2｜平均每次花多少钱(元)
m9a5264_yanjiu_laiyuan_1_9dc1e54,yanjiu_4｜通常前往该地点的交通方式
m9a5264_yanjiu_laiyuan_1_a16955f,yanjiu_1｜网购的数量(斤)
m9a5264_yanjiu_laiyuan_1_a82639a,tiankong7｜购买地点
m9a5264_yanjiu_laiyuan_1_ada0147,yanjiu_2｜平均1个月购买多少次(次)
m9a5264_yanjiu_laiyuan_1_b26d905,yanjiu_1｜通常前往该地点的交通方式
m9a5264_yanjiu_laiyuan_1_b2c8cbf,yanjiu_4｜平均每次花多少钱(元)
m9a5264_yanjiu_laiyuan_1_b36f2d9,yanjiu_2｜购买地点距您家的距离(公里)
m9a5264_yanjiu_laiyuan_1_b482a4f,yanjiu_8｜平均1个月购买多少次(次)
m9a5264_yanjiu_laiyuan_1_baa192f,yanjiu_9｜平均每次购买的数量(斤)
m9a5264_yanjiu_laiyuan_1_c055004,yanjiu_8｜购买的数量中腐烂变质扔掉的数量(斤)
m9a5264_yanjiu_laiyuan_1_c19c0ee,yanjiu_7｜购买地点距您家的距离(公里)
m9a5264_yanjiu_laiyuan_1_c2393eb,yanjiu_4｜购买地点
m9a5264_yanjiu_laiyuan_1_c2cf145,yanjiu_7｜平均每次购买的数量(斤)
m9a5264_yanjiu_laiyuan_1_c4d0aa2,tiankong7｜通常前往该地点的交通方式
m9a5264_yanjiu_laiyuan_1_cae7ef5,yanjiu_3｜通常前往该地点所需的交通时间(分钟)
m9a5264_yanjiu_laiyuan_1_cd70a54,yanjiu_9｜平均每次花多少钱(元)
m9a5264_yanjiu_laiyuan_1_ce271dc,yanjiu_8｜通常前往该地点所需的交通时间(分钟)
m9a5264_yanjiu_laiyuan_1_d9c8ac4,yanjiu_3｜购买的数量中腐烂变质扔掉的数量(斤)
m9a5264_yanjiu_laiyuan_1_e3696f6,yanjiu_2｜网购的数量(斤)
m9a5264_yanjiu_laiyuan_1_e6a4786,yanjiu_1｜购买地点距您家的距离(公里)
m9a5264_yanjiu_laiyuan_1_e748a59,yanjiu_8｜平均每次花多少钱(元)
m9a5264_yanjiu_laiyuan_1_edbf81c,yanjiu_4｜购买地点距您家的距离(公里)
m9a5264_yanjiu_laiyuan_1_ef80378,yanjiu_7｜购买地点
m9a5264_yanjiu_laiyuan_1_f7ced27,yanjiu_8｜通常前往该地点的交通方式
m9a5264_yanjiu_laiyuan_1_f7e2691,yanjiu_3｜购买地点
m9a5264_yanjiu_laiyuan_1_f86ec4a,yanjiu_4｜网购的数量(斤)
m9a5264_yanjiu_laiyuan_1_fe6735c,yanjiu_2｜通常前往该地点的交通方式
m9a5264_yanjiu_laiyuan_1_feefecb,yanjiu_3｜平均每次购买的数量(斤)
m9a5264_yanjiu_laiyuan_2_016d0f1,yanjiu_3｜购买的数量中用于制作加工品的数量(斤)
m9a5264_yanjiu_laiyuan_2_064cf3b,yanjiu_8｜购买的数量中用于制作加工品的数量(斤)
m9a5264_yanjiu_laiyuan_2_08eec7b,yanjiu_2｜购买的数量中用于制作加工品的数量(斤)
m9a5264_yanjiu_laiyuan_2_09c7e30,yanjiu_1｜题项22
m9a5264_yanjiu_laiyuan_2_11c73c0,yanjiu_7｜题项22
m9a5264_yanjiu_laiyuan_2_1235fd2,yanjiu_8｜网购的金额(元)
m9a5264_yanjiu_laiyuan_2_1cb6465,yanjiu_3｜网购的金额(元)
m9a5264_yanjiu_laiyuan_2_47171d5,yanjiu_7｜网购的金额(元)
m9a5264_yanjiu_laiyuan_2_513a160,yanjiu_1｜购买的数量中用于制作加工品的数量(斤)
m9a5264_yanjiu_laiyuan_2_5b2a1df,yanjiu_9｜题项22
m9a5264_yanjiu_laiyuan_2_70b896a,yanjiu_2｜题项22
m9a5264_yanjiu_laiyuan_2_841c0de,tiankong7｜购买的数量中用于制作加工品的数量(斤)
m9a5264_yanjiu_laiyuan_2_8cf4a73,yanjiu_4｜购买的数量中用于制作加工品的数量(斤)
m9a5264_yanjiu_laiyuan_2_960d51d,yanjiu_2｜网购的金额(元)
m9a5264_yanjiu_laiyuan_2_a5d1402,tiankong7｜题项22
m9a5264_yanjiu_laiyuan_2_a699d1e,tiankong7｜网购的金额(元)
m9a5264_yanjiu_laiyuan_2_ab620a4,yanjiu_7｜购买的数量中用于制作加工品的数量(斤)
m9a5264_yanjiu_laiyuan_2_bfa1310,yanjiu_9｜购买的数量中用于制作加工品的数量(斤)
m9a5264_yanjiu_laiyuan_2_db7b08c,yanjiu_8｜题项22
m9a5264_yanjiu_laiyuan_2_e1ead7d,yanjiu_9｜网购的金额(元)
m9a5264_yanjiu_laiyuan_2_e37dfff,yanjiu_4｜题项22
m9a5264_yanjiu_laiyuan_2_eb76128,yanjiu_4｜网购的金额(元)
m9a5264_yanjiu_laiyuan_2_f15dc1d,yanjiu_3｜题项22
m9a5264_yanjiu_laiyuan_2_fded45b,yanjiu_1｜网购的金额(元)
m9a5264_yanjiu_laiyuan_t_4b1a32f,m9a5264_yanjiu_laiyuan-tiankong7｜均价（平均每次花费/平均每次量，元/斤）
m9a5264_yanjiu_laiyuan_t_7b47a86,m9a5264_yanjiu_laiyuan-tiankong7｜日均购买量（月均/30，斤）
m9a5264_yanjiu_laiyuan_t_a142f81,m9a5264_yanjiu_laiyuan-tiankong7｜月均购买量（题10×题11，斤）
m9a5264_yanjiu_laiyuan_t_b34d2d9,m9a5264_yanjiu_laiyuan-tiankong7｜均价（总花费/购买总量，元/斤）
m9a5264_yanjiu_laiyuan_y_08a213d,m9a5264_yanjiu_laiyuan-yanjiu_9｜均价（总花费/购买总量，元/斤）
m9a5264_yanjiu_laiyuan_y_11d4fd9,m9a5264_yanjiu_laiyuan-yanjiu_8｜均价（总花费/购买总量，元/斤）
m9a5264_yanjiu_laiyuan_y_192ead2,m9a5264_yanjiu_laiyuan-yanjiu_8｜均价（平均每次花费/平均每次量，元/斤）
m9a5264_yanjiu_laiyuan_y_2e27009,m9a5264_yanjiu_laiyuan-yanjiu_4｜月均购买量（题10×题11，斤）
m9a5264_yanjiu_laiyuan_y_30b2957,m9a5264_yanjiu_laiyuan-yanjiu_9｜日均购买量（月均/30，斤）
m9a5264_yanjiu_laiyuan_y_36cc636,m9a5264_yanjiu_laiyuan-yanjiu_8｜日均购买量（月均/30，斤）
m9a5264_yanjiu_laiyuan_y_4146786,m9a5264_yanjiu_laiyuan-yanjiu_4｜均价（总花费/购买总量，元/斤）
m9a5264_yanjiu_laiyuan_y_4a1b838,m9a5264_yanjiu_laiyuan-yanjiu_1｜日均购买量（月均/30，斤）
m9a5264_yanjiu_laiyuan_y_4d3e2d7,m9a5264_yanjiu_laiyuan-yanjiu_2｜日均购买量（月均/30，斤）
m9a5264_yanjiu_laiyuan_y_6c4db6f,m9a5264_yanjiu_laiyuan-yanjiu_8｜月均购买量（题10×题11，斤）
m9a5264_yanjiu_laiyuan_y_73e2451,m9a5264_yanjiu_laiyuan-yanjiu_7｜均价（平均每次花费/平均每次量，元/斤）
m9a5264_yanjiu_laiyuan_y_8024509,m9a5264_yanjiu_laiyuan-yanjiu_3｜均价（总花费/购买总量，元/斤）
m9a5264_yanjiu_laiyuan_y_8688887,m9a5264_yanjiu_laiyuan-yanjiu_2｜均价（平均每次花费/平均每次量，元/斤）
m9a5264_yanjiu_laiyuan_y_88c87d2,m9a5264_yanjiu_laiyuan-yanjiu_7｜月均购买量（题10×题11，斤）
m9a5264_yanjiu_laiyuan_y_8b5ec16,m9a5264_yanjiu_laiyuan-yanjiu_9｜均价（平均每次花费/平均每次量，元/斤）
m9a5264_yanjiu_laiyuan_y_8ef1076,m9a5264_yanjiu_laiyuan-yanjiu_7｜日均购买量（月均/30，斤）
m9a5264_yanjiu_laiyuan_y_928fa91,m9a5264_yanjiu_laiyuan-yanjiu_3｜日均购买量（月均/30，斤）
m9a5264_yanjiu_laiyuan_y_990a0d3,m9a5264_yanjiu_laiyuan-yanjiu_3｜月均购买量（题10×题11，斤）
m9a5264_yanjiu_laiyuan_y_a96d29a,m9a5264_yanjiu_laiyuan-yanjiu_1｜均价（总花费/购买总量，元/斤）
m9a5264_yanjiu_laiyuan_y_b125c6e,m9a5264_yanjiu_laiyuan-yanjiu_3｜均价（平均每次花费/平均每次量，元/斤）
m9a5264_yanjiu_laiyuan_y_ba7d291,m9a5264_yanjiu_laiyuan-yanjiu_4｜日均购买量（月均/30，斤）
m9a5264_yanjiu_laiyuan_y_bbc6a54,m9a5264_yanjiu_laiyuan-yanjiu_1｜均价（平均每次花费/平均每次量，元/斤）
m9a5264_yanjiu_laiyuan_y_d693145,m9a5264_yanjiu_laiyuan-yanjiu_9｜月均购买量（题10×题11，斤）
m9a5264_yanjiu_laiyuan_y_dedac38,m9a5264_yanjiu_laiyuan-yanjiu_1｜月均购买量（题10×题11，斤）
m9a5264_yanjiu_laiyuan_y_df22a68,m9a5264_yanjiu_laiyuan-yanjiu_4｜均价（平均每次花费/平均每次量，元/斤）
m9a5264_yanjiu_laiyuan_y_e24cea4,m9a5264_yanjiu_laiyuan-yanjiu_2｜月均购买量（题10×题11，斤）
m9a5264_yanjiu_laiyuan_y_e5e954b,m9a5264_yanjiu_laiyuan-yanjiu_7｜均价（总花费/购买总量，元/斤）
m9a5264_yanjiu_laiyuan_y_fc13a2d,m9a5264_yanjiu_laiyuan-yanjiu_2｜均价（总花费/购买总量，元/斤）
m9a5264_yanjiu_selfprod_total,m9a5264_yanjiu_selfprod_total
m9a5264_yanjiu_total,m9a5264_yanjiu_total
mc2186a_shuiguo_1pjxfl,mc2186a_shuiguo_1pjxfl
mc2186a_shuiguo_1zjsc_m,mc2186a_shuiguo_1zjsc_m
mc2186a_shuiguo_1zxfl_f,mc2186a_shuiguo_1zxfl_f
mc2186a_shuiguo_1zxfl_m,mc2186a_shuiguo_1zxfl_m
mc2186a_shuiguo_2pjxfl,mc2186a_shuiguo_2pjxfl
mc2186a_shuiguo_2zjsc_m,mc2186a_shuiguo_2zjsc_m
mc2186a_shuiguo_2zxfl_f,mc2186a_shuiguo_2zxfl_f
mc2186a_shuiguo_2zxfl_m,mc2186a_shuiguo_2zxfl_m
mc2186a_shuiguo_3pjxfl,mc2186a_shuiguo_3pjxfl
mc2186a_shuiguo_3zjsc_m,mc2186a_shuiguo_3zjsc_m
mc2186a_shuiguo_3zxfl_f,mc2186a_shuiguo_3zxfl_f
mc2186a_shuiguo_3zxfl_m,mc2186a_shuiguo_3zxfl_m
mc2186a_shuiguo_6pjxfl,mc2186a_shuiguo_6pjxfl
mc2186a_shuiguo_6zjsc_m,mc2186a_shuiguo_6zjsc_m
mc2186a_shuiguo_6zxfl_f,mc2186a_shuiguo_6zxfl_f
mc2186a_shuiguo_6zxfl_m,mc2186a_shuiguo_6zxfl_m
mc2186a_shuiguo_7pjxfl,mc2186a_shuiguo_7pjxfl
mc2186a_shuiguo_7zjsc_m,mc2186a_shuiguo_7zjsc_m
mc2186a_shuiguo_7zxfl_f,mc2186a_shuiguo_7zxfl_f
mc2186a_shuiguo_7zxfl_m,mc2186a_shuiguo_7zxfl_m
mc2186a_shuiguo_laiyuan__01c2ad5,shuiguo_3｜购买地点
mc2186a_shuiguo_laiyuan__03e04c6,shuiguo_2｜如果出售该产品，每斤多少钱(元/斤)
mc2186a_shuiguo_laiyuan__07dfee3,mc2186a_shuiguo_laiyuan-shuiguo_7｜均价（总花费/购买总量，元/斤）
mc2186a_shuiguo_laiyuan__09ded2b,shuiguo_2｜购买地点距您家的距离(公里)
mc2186a_shuiguo_laiyuan__0a61070,shuiguo_6｜购买的数量中腐烂变质扔掉的数量(斤)
mc2186a_shuiguo_laiyuan__0d55a1c,shuiguo_7｜平均每次购买的数量(斤)
mc2186a_shuiguo_laiyuan__0d745a5,shuiguo_6｜直接食用自家生产的数量(斤)（折算日均，斤）
mc2186a_shuiguo_laiyuan__0db5a1c,shuiguo_1｜如果出售该产品，每斤多少钱(元/斤)
mc2186a_shuiguo_laiyuan__0ef0b2d,shuiguo_2｜平均每次购买的数量(斤)
mc2186a_shuiguo_laiyuan__1059667,shuiguo_6｜购买的数量中还没有消费的数量(斤)
mc2186a_shuiguo_laiyuan__10ef6ba,shuiguo_3｜购买的数量中直接食用的数量(斤)
mc2186a_shuiguo_laiyuan__17a1ee9,shuiguo_7｜是否吃过
mc2186a_shuiguo_laiyuan__17c6fca,shuiguo_2｜购买的数量中直接食用的数量(斤)（折算日均，斤）
mc2186a_shuiguo_laiyuan__183d4d3,shuiguo_6｜平均1个月购买多少次(次)
mc2186a_shuiguo_laiyuan__196ae28,shuiguo_2｜购买的数量中直接食用的数量(斤)
mc2186a_shuiguo_laiyuan__1b23ec7,mc2186a_shuiguo_laiyuan-shuiguo_2｜均价（总花费/购买总量，元/斤）
mc2186a_shuiguo_laiyuan__1d3f5f4,shuiguo_7｜直接食用发的或者赠送的数量(斤)
mc2186a_shuiguo_laiyuan__1e73f5e,shuiguo_7｜购买的数量(斤)
mc2186a_shuiguo_laiyuan__222a085,shuiguo_1｜购买的数量中腐烂变质扔掉的数量(斤)
mc2186a_shuiguo_laiyuan__22a5492,shuiguo_6｜通常前往该地点所需的交通时间(分钟)
mc2186a_shuiguo_laiyuan__2595e62,mc2186a_shuiguo_laiyuan-shuiguo_6｜均价（总花费/购买总量，元/斤）
mc2186a_shuiguo_laiyuan__26476b8,shuiguo_6｜直接食用发的或者赠送的数量(斤)（折算日均，斤）
mc2186a_shuiguo_laiyuan__2850c49,shuiguo_7｜网购的数量(斤)
mc2186a_shuiguo_laiyuan__28bf63d,shuiguo_3｜平均1个月购买多少次(次)
mc2186a_shuiguo_laiyuan__2b8b449,shuiguo_2｜平均每次花多少钱(元)
mc2186a_shuiguo_laiyuan__3daab47,shuiguo_7｜购买的数量中直接食用的数量(斤)（折算日均，斤）
mc2186a_shuiguo_laiyuan__3e197f6,shuiguo_1｜购买的数量中用于制作加工品的数量(斤)
mc2186a_shuiguo_laiyuan__3f2a7de,shuiguo_7｜提问频率(1=7月以来，2=过去7天)
mc2186a_shuiguo_laiyuan__429226e,shuiguo_6｜通常前往该地点的交通方式
mc2186a_shuiguo_laiyuan__438e188,shuiguo_2｜是否吃过
mc2186a_shuiguo_laiyuan__4443613,shuiguo_7｜平均每次花多少钱(元)
mc2186a_shuiguo_laiyuan__44a58db,shuiguo_1｜购买的数量中赠送给亲朋好友的数量(斤)
mc2186a_shuiguo_laiyuan__4605973,shuiguo_7｜购买的数量中腐烂变质扔掉的数量(斤)
mc2186a_shuiguo_laiyuan__465c0ae,shuiguo_6｜网购的金额(元)
mc2186a_shuiguo_laiyuan__468a64d,shuiguo_1｜直接食用发的或者赠送的数量(斤)
mc2186a_shuiguo_laiyuan__47005e0,shuiguo_1｜直接食用自家生产的数量(斤)（折算日均，斤）
mc2186a_shuiguo_laiyuan__48f9300,shuiguo_3｜购买的数量中直接食用的数量(斤)（折算日均，斤）
mc2186a_shuiguo_laiyuan__4ab043f,shuiguo_3｜通常前往该地点所需的交通时间(分钟)
mc2186a_shuiguo_laiyuan__4ac7b66,shuiguo_6｜购买地点
mc2186a_shuiguo_laiyuan__4ba6767,shuiguo_1｜通常前往该地点所需的交通时间(分钟)
mc2186a_shuiguo_laiyuan__52b4b64,shuiguo_2｜平均1个月购买多少次(次)
mc2186a_shuiguo_laiyuan__53ad379,shuiguo_3｜是否吃过
mc2186a_shuiguo_laiyuan__552ee01,shuiguo_3｜通常前往该地点的交通方式
mc2186a_shuiguo_laiyuan__56ac60a,shuiguo_1｜平均每次购买的数量(斤)
mc2186a_shuiguo_laiyuan__59c82ac,shuiguo_1｜直接食用自家生产的数量(斤)
mc2186a_shuiguo_laiyuan__5a0722f,shuiguo_1｜购买的数量中直接食用的数量(斤)（折算日均，斤）
mc2186a_shuiguo_laiyuan__5a0f54a,shuiguo_6｜花费的金额(元)
mc2186a_shuiguo_laiyuan__5ab2835,shuiguo_7｜如果出售该产品，每斤多少钱(元/斤)
mc2186a_shuiguo_laiyuan__607c19c,shuiguo_7｜购买的数量中用于制作加工品的数量(斤)
mc2186a_shuiguo_laiyuan__6115171,shuiguo_2｜购买的数量(斤)
mc2186a_shuiguo_laiyuan__62d0ca6,shuiguo_1｜网购的数量(斤)
mc2186a_shuiguo_laiyuan__6619968,shuiguo_1｜购买地点
mc2186a_shuiguo_laiyuan__661d14f,mc2186a_shuiguo_laiyuan-shuiguo_3｜日均购买量（月均/30，斤）
mc2186a_shuiguo_laiyuan__691acae,shuiguo_7｜直接食用自家生产的数量(斤)
mc2186a_shuiguo_laiyuan__698f637,shuiguo_2｜购买的数量中还没有消费的数量(斤)
mc2186a_shuiguo_laiyuan__69dc685,shuiguo_6｜购买的数量(斤)
mc2186a_shuiguo_laiyuan__6b96b19,mc2186a_shuiguo_laiyuan-shuiguo_6｜月均购买量（题10×题11，斤）
mc2186a_shuiguo_laiyuan__6c0b711,shuiguo_7｜直接食用自家生产的数量(斤)（折算日均，斤）
mc2186a_shuiguo_laiyuan__6cba928,shuiguo_2｜直接食用自家生产的数量(斤)
mc2186a_shuiguo_laiyuan__6db7fe7,shuiguo_7｜购买的数量中还没有消费的数量(斤)
mc2186a_shuiguo_laiyuan__6f62585,shuiguo_2｜直接食用发的或者赠送的数量(斤)（折算日均，斤）
mc2186a_shuiguo_laiyuan__71b90bb,mc2186a_shuiguo_laiyuan-shuiguo_1｜日均购买量（月均/30，斤）
mc2186a_shuiguo_laiyuan__73c00c5,shuiguo_1｜购买地点距您家的距离(公里)
mc2186a_shuiguo_laiyuan__744c592,shuiguo_3｜直接食用自家生产的数量(斤)（折算日均，斤）
mc2186a_shuiguo_laiyuan__74a0f6f,shuiguo_2｜通常前往该地点的交通方式
mc2186a_shuiguo_laiyuan__7d4785e,shuiguo_3｜如果出售该产品，每斤多少钱(元/斤)
mc2186a_shuiguo_laiyuan__7e18138,mc2186a_shuiguo_laiyuan-shuiguo_7｜月均购买量（题10×题11，斤）
mc2186a_shuiguo_laiyuan__7f04a7c,shuiguo_2｜网购的数量(斤)
mc2186a_shuiguo_laiyuan__8057cce,mc2186a_shuiguo_laiyuan-shuiguo_1｜月均购买量（题10×题11，斤）
